family_id,observed_normalized_wording,observed_display_wording,canonical_physical_product,construction_shape,treatment,status,alias_target_family_id,semantic_decision,matched_product_wording,all_item_count,post_change_item_count,post_change_mg01_distribution,post_change_mg01_mg02_distribution,post_change_mg01_mg02_mg03_distribution,reviewer,review_date,dictionary_version,singleton_exception
PT-DCCE809588,marvel canvas avengers group comic cover 16x20,Marvel Canvas Avengers group comic cover 16x20,Canvas,Stretched,Plain or Printed,alias,PT-DCCE809588,Reviewed physical-product rule matched the full description,canvas,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-DCCE809588,marvel canvas avengers group cover retro 8x10,"Marvel canvas Avengers group cover retro 8x10""",Canvas,Stretched,Plain or Printed,alias,PT-DCCE809588,Reviewed physical-product rule matched the full description,canvas,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-DCCE809588,marvel canvas avengers group gallery art marvel 28x14,Marvel Canvas Avengers group gallery art MARVEL 28x14,Canvas,Stretched,Plain or Printed,alias,PT-DCCE809588,Reviewed physical-product rule matched the full description,canvas,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-DCCE809588,marvel canvas avengers group high render 36x12,Marvel Canvas Avengers group high render 36x12,Canvas,Stretched,Plain or Printed,alias,PT-DCCE809588,Reviewed physical-product rule matched the full description,canvas,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-DCCE809588,marvel canvas avengers group high render 51x8,"Marvel canvas Avengers group high-render 51x8""",Canvas,Stretched,Plain or Printed,alias,PT-DCCE809588,Reviewed physical-product rule matched the full description,canvas,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-DCCE809588,marvel canvas avengers group shot comic cover 24x30,Marvel Canvas Avengers group shot comic cover 24x30,Canvas,Stretched,Plain or Printed,alias,PT-DCCE809588,Reviewed physical-product rule matched the full description,canvas,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-DCCE809588,marvel canvas avengers group shot gallery art 30x15,Marvel Canvas Avengers group shot gallery art 30x15,Canvas,Stretched,Plain or Printed,alias,PT-DCCE809588,Reviewed physical-product rule matched the full description,canvas,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-DCCE809588,marvel canvas avengers group shot gallery art geometric 24x30,Marvel Canvas Avengers group shot gallery art geometric 24x30,Canvas,Stretched,Plain or Printed,alias,PT-DCCE809588,Reviewed physical-product rule matched the full description,canvas,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-DCCE809588,marvel canvas avengers high render group blue background 8x27,"Marvel canvas Avengers high render group blue background 8x27""",Canvas,Stretched,Plain or Printed,alias,PT-DCCE809588,Reviewed physical-product rule matched the full description,canvas,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-DCCE809588,marvel canvas avengers high render group city silhouette avengers assemble 11x17,"Marvel canvas Avengers high render group city silhouette Avengers Assemble 11x17""",Canvas,Stretched,Plain or Printed,alias,PT-DCCE809588,Reviewed physical-product rule matched the full description,canvas,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-DCCE809588,marvel canvas avengers high render group in city scene 16x20,"Marvel canvas Avengers high render group in city scene 16x20""",Canvas,Stretched,Plain or Printed,alias,PT-DCCE809588,Reviewed physical-product rule matched the full description,canvas,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-DCCE809588,marvel canvas avengers high render group in faded city scene 15x30,"Marvel canvas avengers high render group in faded city scene 15x30""",Canvas,Stretched,Plain or Printed,alias,PT-DCCE809588,Reviewed physical-product rule matched the full description,canvas,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-DCCE809588,marvel canvas avengers high render group in smokey burst scene 12x36,"Marvel canvas Avengers high render group in smokey burst scene 12x36""",Canvas,Stretched,Plain or Printed,alias,PT-DCCE809588,Reviewed physical-product rule matched the full description,canvas,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-DCCE809588,marvel canvas avengers high render group in smokey scene 12x24,"Marvel canvas Avengers high render group in smokey scene 12x24""",Canvas,Stretched,Plain or Printed,alias,PT-DCCE809588,Reviewed physical-product rule matched the full description,canvas,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-DCCE809588,marvel canvas avengers high render group on beige 16x20,"Marvel canvas Avengers high render group on beige 16x20""",Canvas,Stretched,Plain or Printed,alias,PT-DCCE809588,Reviewed physical-product rule matched the full description,canvas,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-DCCE809588,marvel canvas avengers high render group on blue 11x14,"Marvel canvas Avengers high render group on blue 11x14""",Canvas,Stretched,Plain or Printed,alias,PT-DCCE809588,Reviewed physical-product rule matched the full description,canvas,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-DCCE809588,marvel canvas avengers high render group on dark background 12x24,"Marvel canvas Avengers high render group on dark background 12x24""",Canvas,Stretched,Plain or Printed,alias,PT-DCCE809588,Reviewed physical-product rule matched the full description,canvas,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-DCCE809588,marvel canvas avengers high render group on gray 14x28,"Marvel canvas Avengers high render group on gray 14x28""",Canvas,Stretched,Plain or Printed,alias,PT-DCCE809588,Reviewed physical-product rule matched the full description,canvas,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-DCCE809588,marvel canvas avengers high render group the avengers 22x22,"Marvel canvas Avengers high render group THE AVENGERS 22x22""",Canvas,Stretched,Plain or Printed,alias,PT-DCCE809588,Reviewed physical-product rule matched the full description,canvas,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-DCCE809588,marvel canvas avengers high render group w blue burst background 16x20,"Marvel canvas Avengers high render group w blue burst background 16x20""",Canvas,Stretched,Plain or Printed,alias,PT-DCCE809588,Reviewed physical-product rule matched the full description,canvas,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-DCCE809588,marvel canvas avengers high render group with smoke and debris 11x14,"Marvel canvas Avengers high render group with smoke and debris 11x14""",Canvas,Stretched,Plain or Printed,alias,PT-DCCE809588,Reviewed physical-product rule matched the full description,canvas,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-DCCE809588,marvel canvas avengers high render group with tower the avengers 24x36,"Marvel canvas Avengers high render group with tower The Avengers 24x36""",Canvas,Stretched,Plain or Printed,alias,PT-DCCE809588,Reviewed physical-product rule matched the full description,canvas,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-DCCE809588,marvel canvas avengers high render large group on teal burst 24x36,"Marvel canvas Avengers high render large group on teal burst 24x36""",Canvas,Stretched,Plain or Printed,alias,PT-DCCE809588,Reviewed physical-product rule matched the full description,canvas,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-DCCE809588,marvel canvas avengers icons high render 51x8,"Marvel Canvas Avengers icons high render 51x8""",Canvas,Stretched,Plain or Printed,alias,PT-DCCE809588,Reviewed physical-product rule matched the full description,canvas,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-DCCE809588,marvel canvas avengers infinity saga group painted art 12x24,"Marvel canvas Avengers Infinity Saga group painted art 12x24""",Canvas,Stretched,Plain or Printed,alias,PT-DCCE809588,Reviewed physical-product rule matched the full description,canvas,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-DCCE809588,marvel canvas avengers infinity war theatrical poster infinity saga art 24x36,"Marvel canvas Avengers Infinity War theatrical poster Infinity Saga art 24x36""",Canvas,Stretched,Plain or Printed,alias,PT-DCCE809588,Reviewed physical-product rule matched the full description,canvas,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-DCCE809588,marvel canvas avengers issue no 1 24x36,"Marvel canvas Avengers Issue No. 1 24x36""",Canvas,Stretched,Plain or Printed,alias,PT-DCCE809588,Reviewed physical-product rule matched the full description,canvas,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-DCCE809588,marvel canvas avengers marvel action avengers issue no 1 22x28,"Marvel canvas Avengers Marvel Action: Avengers Issue No. 1 22x28""",Canvas,Stretched,Plain or Printed,alias,PT-DCCE809588,Reviewed physical-product rule matched the full description,canvas,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-DCCE809588,marvel canvas avengers minecraft 10x13 5x0 75,"Marvel Canvas Avengers Minecraft 10x13.5x0.75""",Canvas,Stretched,Plain or Printed,alias,PT-DCCE809588,Reviewed physical-product rule matched the full description,canvas,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-DCCE809588,marvel canvas avengers old high render group on blue scene 8x51,"Marvel canvas Avengers old high render group on blue scene 8x51""",Canvas,Stretched,Plain or Printed,alias,PT-DCCE809588,Reviewed physical-product rule matched the full description,canvas,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-DCCE809588,marvel canvas avengers retro comic cover issue no 100 14x18,"Marvel canvas Avengers retro comic cover Issue No. 100 14x18""",Canvas,Stretched,Plain or Printed,alias,PT-DCCE809588,Reviewed physical-product rule matched the full description,canvas,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-DCCE809588,marvel canvas avengers retro comic group vintage 15x30,"Marvel canvas Avengers retro comic group vintage 15x30""",Canvas,Stretched,Plain or Printed,alias,PT-DCCE809588,Reviewed physical-product rule matched the full description,canvas,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-DCCE809588,marvel canvas avengers vs issue no 1 10x14,"Marvel canvas Avengers Vs Issue No. 1 10x14""",Canvas,Stretched,Plain or Printed,alias,PT-DCCE809588,Reviewed physical-product rule matched the full description,canvas,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-DCCE809588,marvel canvas avengers vs thanos high render 8x51,"Marvel canvas Avengers vs Thanos high render 8x51""",Canvas,Stretched,Plain or Printed,alias,PT-DCCE809588,Reviewed physical-product rule matched the full description,canvas,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-DCCE809588,marvel canvas baby groot cute art doing a handstand everyones favorite tree 11x14,"Marvel canvas Baby Groot cute art doing a handstand Everyones favorite tree 11x14""",Canvas,Stretched,Plain or Printed,alias,PT-DCCE809588,Reviewed physical-product rule matched the full description,canvas,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-DCCE809588,marvel canvas black panther and the agents of wakanda issue no 1 20x30,"Marvel canvas Black Panther And The Agents Of Wakanda Issue No. 1 20x30""",Canvas,Stretched,Plain or Printed,alias,PT-DCCE809588,Reviewed physical-product rule matched the full description,canvas,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-DCCE809588,marvel canvas black panther dramatic pose 13x19,"Marvel canvas Black Panther dramatic pose 13x19""",Canvas,Stretched,Plain or Printed,alias,PT-DCCE809588,Reviewed physical-product rule matched the full description,canvas,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-DCCE809588,marvel canvas black panther evergreen dramatic pose 16x40,"Marvel canvas Black Panther evergreen dramatic pose 16x40""",Canvas,Stretched,Plain or Printed,alias,PT-DCCE809588,Reviewed physical-product rule matched the full description,canvas,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-DCCE809588,marvel canvas black panther group strikes with the might of wakanda 8x51,"Marvel canvas Black Panther group Strikes with the might of Wakanda 8x51""",Canvas,Stretched,Plain or Printed,alias,PT-DCCE809588,Reviewed physical-product rule matched the full description,canvas,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-DCCE809588,marvel canvas black panther group wakanda forever 10x14,"Marvel canvas Black Panther group Wakanda Forever 10x14""",Canvas,Stretched,Plain or Printed,alias,PT-DCCE809588,Reviewed physical-product rule matched the full description,canvas,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-DCCE809588,marvel canvas black panther marvel masterpiece 20x30,"Marvel canvas Black Panther Marvel Masterpiece 20x30""",Canvas,Stretched,Plain or Printed,alias,PT-DCCE809588,Reviewed physical-product rule matched the full description,canvas,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-DCCE809588,marvel canvas black panther pose wakanda forever on purple 12x24,"Marvel canvas Black Panther pose Wakanda Forever on purple 12x24""",Canvas,Stretched,Plain or Printed,alias,PT-DCCE809588,Reviewed physical-product rule matched the full description,canvas,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-DCCE809588,marvel canvas black panther pouncing with motion blur 13x19,"Marvel canvas Black Panther pouncing with motion blur 13x19""",Canvas,Stretched,Plain or Printed,alias,PT-DCCE809588,Reviewed physical-product rule matched the full description,canvas,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-DCCE809588,marvel canvas black panther street art black panther 6x36,"Marvel canvas Black Panther street art BLACK PANTHER 6x36""",Canvas,Stretched,Plain or Printed,alias,PT-DCCE809588,Reviewed physical-product rule matched the full description,canvas,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-DCCE809588,marvel canvas black panther wakanda forever 12x12,Marvel Canvas Black Panther Wakanda Forever 12x12,Canvas,Stretched,Plain or Printed,alias,PT-DCCE809588,Reviewed physical-product rule matched the full description,canvas,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-DCCE809588,marvel canvas black panther wakanda forever pose on pattern graphic 16x20,"Marvel canvas Black Panther Wakanda Forever pose on pattern graphic 16x20""",Canvas,Stretched,Plain or Printed,alias,PT-DCCE809588,Reviewed physical-product rule matched the full description,canvas,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-DCCE809588,marvel canvas captain america 13x19 x 1,"Marvel Canvas Captain America 13x19"" x 1""",Canvas,Stretched,Plain or Printed,alias,PT-DCCE809588,Reviewed physical-product rule matched the full description,canvas,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-DCCE809588,marvel canvas captain america behind shield illustration 19x13,"Marvel Canvas Captain America behind shield illustration 19x13""",Canvas,Stretched,Plain or Printed,alias,PT-DCCE809588,Reviewed physical-product rule matched the full description,canvas,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-DCCE809588,marvel canvas captain america bursting through newspaper 13x19,"Marvel Canvas Captain America bursting through newspaper 13x19""",Canvas,Stretched,Plain or Printed,alias,PT-DCCE809588,Reviewed physical-product rule matched the full description,canvas,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-DCCE809588,marvel canvas captain america cover captain america theater of war america the beautiful issue no,Marvel canvas Captain America cover Captain America Theater Of War: America The Beautiful Issue No.,Canvas,Stretched,Plain or Printed,alias,PT-DCCE809588,Reviewed physical-product rule matched the full description,canvas,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-DCCE809588,marvel canvas captain america custom motion blur art 24x36,"Marvel canvas Captain America custom motion-blur art 24x36""",Canvas,Stretched,Plain or Printed,alias,PT-DCCE809588,Reviewed physical-product rule matched the full description,canvas,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-DCCE809588,marvel canvas captain america dynamic comic panels 8x51 x1 5,"Marvel canvas Captain America dynamic comic panels 8x51"" x1.5""",Canvas,Stretched,Plain or Printed,alias,PT-DCCE809588,Reviewed physical-product rule matched the full description,canvas,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-DCCE809588,marvel canvas captain america green orange painting 16x20,"Marvel Canvas Captain America green orange painting 16x20""",Canvas,Stretched,Plain or Printed,alias,PT-DCCE809588,Reviewed physical-product rule matched the full description,canvas,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-DCCE809588,marvel canvas captain america issue 100 30x40,Marvel Canvas Captain America Issue # 100 30x40,Canvas,Stretched,Plain or Printed,alias,PT-DCCE809588,Reviewed physical-product rule matched the full description,canvas,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
